Equipment,Map Section,SL ID,Old SL ID,House No.,Street,City,Rate,Lamp,Luminaire,Bracket,Support,Connection,Valid From Date,Lamp Date,Luminaire Date,Bracket Date,Support Date,Connection Date,Longitude,Latitude
1000979054,MO,0,P023208,,WARRINGAH FREEWAY,NORTH SYDNEY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979059,MO,0,P023209,,WARRINGAH FREEWAY,NORTH SYDNEY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979064,MO,0,P023210,,WARRINGAH FREEWAY,NORTH SYDNEY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979069,MO,0,P023215,,WARRINGAH FREEWAY,NORTH SYDNEY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979074,MO,0,P023159,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979079,MO,0,P023160,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979082,MO,0,P023187,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*150,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979088,MO,0,P023213,,WARRINGAH FREEWAY,NORTH SYDNEY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979094,MO,0,P023214,,WARRINGAH FREEWAY,NORTH SYDNEY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979099,MO,0,P023364,,WARRINGAH FREEWAY,NORTH SYDNEY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,OH,01/07/2020,17/05/2006,18/06/1968,18/06/1968,18/06/1968,18/06/1968,,
1000979104,MO,0,P023556,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979109,MO,0,P023557,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979114,MO,0,P023558,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979117,MO,0,P023559,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979122,MO,0,P023530,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979127,MO,0,P023531,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979131,MO,0,P023532,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979137,MO,0,P023533,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979143,MO,0,P023534,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979148,MO,0,P023555,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979154,MO,0,P023546,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979159,MO,0,P023547,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979164,MO,0,P023548,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979169,MO,0,P023549,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979174,MO,0,P023560,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979180,MO,0,P023561,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979186,MO,0,P023562,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979192,MO,0,P023563,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979197,MO,0,P023564,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979202,MO,0,P023535,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979206,MO,0,P023536,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979211,MO,0,P023537,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,16/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979216,MO,0,P023538,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979219,MO,0,P023539,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979225,MO,0,P023472,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979233,MO,0,P023415,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979238,MO,0,P023416,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979243,MO,0,P023417,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979248,MO,0,P023544,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979253,MO,0,P023525,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979258,MO,0,P023526,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979263,MO,0,P023527,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979268,MO,0,P023528,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979273,MO,0,P023529,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979278,MO,0,P023540,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979283,MO,0,P023541,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979289,MO,0,P023542,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979294,MO,0,P023543,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979301,MO,0,P023517,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979305,MO,0,P023479,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979310,MO,0,P023482,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979316,MO,0,P023483,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979320,MO,0,P023484,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979325,MO,0,P023485,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979330,MO,0,P023473,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979337,MO,0,P023474,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979343,MO,0,P023475,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979348,MO,0,P023515,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979351,MO,0,P023503,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979356,MO,0,P023518,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979361,MO,0,P023519,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979366,MO,0,P023520,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979371,MO,0,P023521,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979376,MO,0,P023522,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979381,MO,0,P023512,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979388,MO,0,P023513,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979393,MO,0,P023514,,WARRINGAH FREEWAY,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979398,MO,0,P023489,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979401,MO,0,P023490,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979406,MO,0,P023524,,ERNEST ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979413,MO,0,P023550,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979418,MO,0,P023551,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979423,MO,0,P023552,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979429,MO,0,P023553,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979434,MO,0,P023554,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979439,MO,0,P023545,,ERNEST ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979444,MO,0,P023488,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979449,MO,0,P023476,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979454,MO,0,P023478,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979459,MO,0,P023491,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979465,MO,0,P023492,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979470,MO,0,P023496,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979475,MO,0,P023497,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979480,MO,0,P023498,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979485,MO,0,P023486,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979490,MO,0,P023487,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979495,MO,0,P023418,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979500,MO,0,P023467,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979515,MO,0,P023468,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979520,MO,0,P023469,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979527,MO,0,P023466,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979531,MO,0,P023457,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979536,MO,0,P023458,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979542,MO,0,P023459,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979547,MO,0,P023460,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979553,MO,0,P023451,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979558,MO,0,P023452,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979563,MO,0,P023453,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979567,MO,0,P023454,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979573,MO,0,P023455,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979578,MO,0,P023440,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979584,MO,0,P023431,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979593,MO,0,P023432,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979598,MO,0,P023433,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979604,MO,0,P023434,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979609,MO,0,P023439,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979614,MO,0,P023471,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979616,MO,0,P023461,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979621,MO,0,P023462,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979626,MO,0,P023463,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979632,MO,0,P023464,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979637,MO,0,P023465,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979642,MO,0,P023436,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979646,MO,0,P023437,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979651,MO,0,P023438,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979656,MO,0,P023429,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979664,MO,0,P023420,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979669,MO,0,P023421,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979674,MO,0,P023422,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979679,MO,0,P023423,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979684,MO,0,P023424,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979687,MO,0,P023395,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979692,MO,0,P023396,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979698,MO,0,P023397,,FALCON ST,CAMMERAY,3,SON1*400,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979702,MO,0,P023428,,FALCON ST,CAMMERAY,3,TF2*40,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,01/01/1974,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
1000979708,MO,0,P023419,,FALCON ST,CAMMERAY,3,SON1*250,PRIVATE,PRIVATE,PRIVATE,UGR1,01/07/2020,17/05/2006,01/01/1974,01/01/1974,01/01/1974,01/01/1974,,
